Date,13080997,21477868,22046232,22096698,22450777,22502629,22514635,22610715,22643737,22645853,22906053,23044632,23116803,23363770,23965533,24169781,24188220,24194964,24195480,24215457,24218340,24234591,24740055,24901873,25161407,25314343
Dec-1994,943.4,144.9,179.2,1267.6,182.3,356.5,180.7,719.5,278.7,139.6,418.3,648,101.7,94.4,149.5,269.5,615.1,238.7,164.7,403.3,4071.9,791.7,46.8,85.9,924.4,88.7
Jan-1995,792,94.3,160.9,1047.1,131.7,232.7,120.8,485.2,185.7,90.6,276.3,261.3,77.3,49.2,114.9,176.6,418,217.8,171.1,389,2876.8,647.1,26.4,73.8,747.3,81.9
Feb-1995,755,83.3,157,995.3,140.3,204.5,121,465.9,155,85,240,236.8,77.1,43,103.8,170.8,394.6,207.1,151.1,358.2,2690.8,639.8,25.2,66,731,74.3
Mar-1995,838,90.3,165.5,1093.8,155.6,229.1,132.6,517.3,181.9,91.8,273.7,282.4,87.7,48.1,123.6,179.7,439.1,227.7,167.3,395,3001.4,693.6,28.7,69.9,792.2,79.2
Apr-1995,819.9,93,164.4,1077.2,137.5,217.7,116.3,471.5,206.8,94.2,301,308.9,69.9,48.2,124.9,174.9,417.8,218.8,167.3,386.1,2962.4,666.6,26.5,71.4,764.6,71.6
May-1995,834.8,84.4,160.8,1080,161.5,250.3,113.2,525,205.5,95.3,300.8,317,83.2,51.2,132.2,174.9,441.6,233.5,166.3,399.9,3064.3,674.3,27.9,74.2,776.5,80.3
Jun-1995,832.8,85.9,156.9,1075.6,158,238.7,120.2,516.9,200.9,95.3,296.2,306.8,75.5,50,132,169.1,426.6,213.7,159.8,373.5,2995.7,672.7,28.8,71.2,772.7,77.6
Jul-1995,838.6,89.6,158.5,1086.7,160.9,228.9,124.3,514.2,191.1,103.1,294.1,314.4,82.8,54.9,131.7,184.9,454.2,230.3,176.6,406.9,3070.5,672.5,27.7,75.3,775.5,85
Aug-1995,878.3,91.1,169.3,1138.7,156.8,219.3,134,510.1,187.9,100.7,288.6,299.4,88.1,53.3,140.2,192.5,474.1,226.6,179.4,406,3117,699.6,28.8,76.5,805,79.6
Sep-1995,846.4,95.5,164.3,1106.2,168.2,219.2,140.6,528,186.3,110.4,296.7,292.9,83.9,54.9,145.2,201.5,485.5,240.4,179.1,419.4,3128.7,698.1,30.1,74.7,803,81.4
Oct-1995,885.5,93.4,184.2,1163.1,162.4,215.2,163.7,541.4,194.3,111,305.3,321.6,88.6,55.3,128.3,210.5,482.7,246,202.5,448.4,3262.5,699.8,28.3,76.9,805,89.6
Nov-1995,905.7,104.2,192,1201.9,161,246.7,176.2,583.9,208.1,117.5,325.6,370,96,67.5,135.5,227.9,527,256.8,205.7,462.5,3470.8,719.8,32.8,80.5,833.2,85
Dec-1995,1020.8,150.2,219.4,1390.4,177.6,340,225.4,743,305.3,166.8,472.1,663.3,106.2,105.9,158.6,316.5,687.1,297.4,223.9,521.3,4477.4,822.5,52.5,93.6,968.6,95.5
Jan-1996,884.2,93.7,168,1145.9,144.3,238,157.5,539.8,204.9,108.5,313.4,290.8,89.5,53.6,117.6,202.2,463,259,231.9,490.8,3243.7,711.5,27.6,76,815.1,85.6
Feb-1996,878.2,92.2,166.6,1137,140,227.5,147.7,515.2,179.8,107.7,287.6,255,90.2,54.7,105,210,460,251.8,210.1,461.9,3116.6,712.4,28.5,77.3,818.3,77.9
Mar-1996,910.9,101.3,170.2,1182.3,143.3,253.3,158.1,554.7,191.8,111,302.8,284,94.9,56.6,108.8,204.5,464.8,258.6,221.6,480.2,3268.7,741.8,30.9,76.8,849.6,81.7
Apr-1996,882.4,98.7,163.3,1144.4,141.2,235.9,152.4,529.6,210.3,108.5,318.8,301.9,85.7,53.9,113,203.3,456,248.3,215.9,464.2,3214.8,702.4,30.2,82.2,814.8,78.8
May-1996,936.1,98.7,167.9,1202.7,144.3,262.3,171,577.6,221.3,112.2,333.5,336.3,89.7,57.4,120.8,209.4,477.2,236.5,211.3,447.8,3375.1,738.7,30.5,80,849.1,84.6
Jun-1996,888.1,95.1,174.3,1157.5,147.6,262.6,158,568.1,201.2,107.9,309.1,314.2,86.8,60.3,116.3,194.8,458.2,229.2,202.7,431.9,3239,692.4,30.2,75.9,798.6,83.8
Jul-1996,914.4,92.5,169.1,1176,161.3,262.2,174,597.5,216.2,121.9,338.1,315,87.9,64.5,119.9,215.7,488.1,233.3,201.7,434.9,3349.6,708,33.5,78.5,819.9,92.6
Aug-1996,952.1,97.6,173.1,1222.8,149.5,251.6,157.5,558.7,200,121.4,321.4,303.5,96.7,62.2,118.2,228.6,505.6,240,206.4,446.4,3358.5,748.6,35.4,79.7,863.6,94
Sep-1996,905,94.7,164.1,1163.8,149,238,167,554,193.8,122.8,316.6,288.5,93.6,61.4,113,226.6,494.5,224.6,197.7,422.3,3239.6,696,36.5,76.2,808.7,86.9
Oct-1996,958.9,101.7,178.5,1239.1,164.3,244.8,181,590.1,206.6,126.7,333.3,320.2,92.3,59.2,127.3,229.8,508.5,229.5,213.9,443.4,3434.7,782.4,39.7,78.6,900.8,102
Nov-1996,965.9,113.3,172.1,1251.3,163.5,249.8,189.6,603,210.6,130.7,341.3,370.4,99.1,65.5,126.8,242.6,534,226.9,208.1,435,3534.8,770.2,41.6,83.8,895.6,93.4
Dec-1996,1040.8,153.1,188.8,1382.7,177.8,351.5,249.8,779.1,307.2,187.5,494.7,645.9,118.9,104.9,144,336.5,704.3,249.5,222.1,471.6,4478.3,845.8,64.3,96.5,1006.5,102
Jan-1997,978.6,93.7,165.1,1237.4,146,227.5,168,541.5,202.5,132.5,334.9,284.9,91,53.8,97.1,228.4,470.4,224.6,225,449.6,3318.8,814.6,39.4,77.6,931.6,95.6
Feb-1997,899.6,92.1,149.5,1141.2,135.9,236.5,154.9,527.3,166.8,110.2,277,249.4,93.2,51.5,93.1,212.9,450.7,213.2,192.5,405.6,3051.3,742.6,37.2,70.1,850,88.1
Mar-1997,986.3,103.3,161,1250.7,141.9,235.4,169.9,547.2,174.4,121.6,296,285,98.6,53.1,101.3,222.3,475.3,224.4,214.6,439,3293.2,795.8,41.4,77,914.3,88.8
Apr-1997,928.1,95.7,165.3,1189.1,132.3,223.3,159.8,515.3,200.5,120.4,320.9,281.7,92.8,50.8,106.2,217.2,467,215.8,207,422.8,3196.8,756.5,39.4,79.8,875.7,97
May-1997,985.3,103.7,165.1,1254.1,141.8,261.4,172.7,575.9,228.1,127.4,355.5,337.5,97.7,55.2,107.7,225.4,486,221.3,210.6,431.9,3440.9,796.6,42.1,84,922.8,102.5
Jun-1997,909.8,96.7,161.4,1167.8,144.3,257,154.1,555.4,200.5,120.9,321.4,287.2,90.1,60.4,105.7,217.2,473.3,207.9,198.3,406.2,3211.4,741.9,39.8,77.1,858.8,99.9
Jul-1997,960.6,91.1,201.3,1253.1,150.9,254.3,144.9,550.1,207.7,126.8,334.5,341.4,89,63.5,114.1,228.2,494.9,218.7,207,425.7,3399.7,776.5,42.1,85.1,903.8,107
Aug-1997,972,95.4,201,1268.4,144.9,234.5,141.3,520.7,185.2,122.4,307.6,281.5,91.1,57.5,115.6,227.9,492,227.7,209,436.7,3306.9,782.6,44.5,83.3,910.4,106.1
Sep-1997,946.9,90.4,200.3,1237.7,141.4,226.1,164.3,531.8,195.9,124.5,320.5,320.6,93.9,60.1,111.3,234.9,500.2,222.9,211.2,434,3344.9,761.6,43.5,82.6,887.7,106.9
Oct-1997,1022.6,102,207.4,1331.9,154.2,231.8,162.7,548.7,199.7,139.8,339.5,332,91.4,59.3,116.9,257.6,525.2,227.6,215.9,443.6,3520.8,828.2,46.8,90.2,965.2,125.6
Nov-1997,1001.1,108.7,204.7,1314.5,148,227.9,172.8,548.6,211,144.6,355.6,382.1,94.4,64.8,112.8,280.7,552.7,237.8,210.1,447.8,3601.5,805,51.5,86.2,942.8,117.1
Dec-1997,1115,157.4,240.8,1513.3,165.1,344,248.7,757.9,317.1,204.8,521.9,658.3,118.3,102,139.8,390.1,750.2,257.9,225.3,483.2,4684.7,896.9,82.8,103.2,1083,128.1
Jan-1998,1039.1,100.7,233.7,1373.6,137.8,243,157,537.9,189,133,322,321.2,89.1,58.9,113.2,235.6,496.8,225,215.1,440.1,3491.6,838.1,46,85,969.2,118.5
Feb-1998,940.6,88.9,207.8,1237.3,129.7,213.7,145,488.4,159.6,112.4,272,237.1,89.3,49.5,105.7,224.4,469,188.6,191.2,379.9,3083.5,748.4,43.9,81.9,874.2,111.9
Mar-1998,1003.8,94,214,1311.9,138.2,244.7,158.6,541.5,175.6,115,290.6,278.7,97.1,53.3,116.5,219.1,486,208.5,198,406.5,3315.2,797.6,47.1,86.8,931.4,117.1
Apr-1998,995.6,93.8,218.9,1308.3,133.1,231.2,145.9,510.2,202.3,128.2,330.5,328.4,86.4,56,112.5,242.2,497.1,198.7,172.3,370.9,3345.4,803.3,46.5,86.8,936.6,109.1
May-1998,1006.6,94.6,219.3,1320.5,147.1,242.7,146.8,536.6,236.7,130.9,367.6,340.5,90.8,52.4,114.4,239.6,497.2,228.2,167.1,395.4,3457.8,816.3,49.7,84.4,950.4,122.4
Jun-1998,962.9,87.7,212.4,1263,145.4,243.4,140.2,528.9,203.8,123.2,327,279.1,89.4,54.2,114.5,230.5,488.6,207.1,169.2,376.3,3263,787.9,44.5,84.6,917,120.7
Jul-1998,1007.7,87.1,216.7,1311.6,162.6,240.8,135.8,539.2,211.7,136.1,347.8,364.2,85.9,60.6,124.8,240.5,511.9,226.8,174.5,401.4,3476.1,843.3,52.7,95.5,991.5,130.4
Aug-1998,1003.3,84.3,211.9,1299.6,149.1,223.3,141.7,514.1,198,125.4,323.4,291.5,83.3,54.7,122,233.9,494,221.6,160.7,382.3,3304.9,827.1,52.6,89.9,969.5,124.6
Sep-1998,999.1,85.3,218.6,1302.9,147.1,212.7,158.7,518.5,206.1,138.6,344.7,324,87.9,56.3,131.9,242.7,518.8,228.9,159.5,388.4,3397.4,826.6,53.8,88.7,969.1,134.2
Oct-1998,1109.4,101.7,223.4,1434.4,158.1,216.2,148.4,522.6,226.9,140.6,367.5,345.4,80.3,61.7,143.4,227.3,512.7,262.5,172.2,434.7,3617.3,897.8,51.6,94.5,1043.9,136.9
Nov-1998,1041.8,103.9,209.4,1355.1,172.7,210.8,148,531.6,211.5,145,356.5,393.1,85.7,67.2,137.4,243.9,534.2,266.7,166.3,433,3603.4,864.2,60,84.8,1008.9,132.5
Dec-1998,1186.6,150.6,247.8,1585,175.7,325.7,183,684.4,333.9,199.1,533,691.3,102,107.4,170.6,337.8,717.8,279,180,459,4670.5,987.1,93.8,109.9,1190.8,150.9
Jan-1999,1104.6,91.5,219.7,1415.9,150.3,239.8,133.1,523.2,199.8,141.6,341.4,338.7,80,60.4,142.9,211.2,494.4,287.9,173.3,461.2,3574.8,918.8,56.7,84.6,1060.1,121.7
Feb-1999,1001,84.4,206.9,1292.3,126.6,207.5,120.5,454.6,167.4,111.9,279.3,252.2,83,49.4,135.8,197,465.2,270,149.6,419.6,3163.1,828.9,54.1,80.7,963.8,117.8
Mar-1999,1108.9,96.6,218.4,1423.9,149.4,212,132.2,493.6,193.6,116.1,309.7,303,96.3,55.6,158.4,194.3,504.6,299.9,164.8,464.7,3499.5,909.4,59.3,93.3,1062,137.1
Apr-1999,1043.4,92.1,226.4,1361.8,140.4,219.4,126,485.8,227.1,133.2,360.3,339.1,83.9,56.2,152.7,218.5,511.3,312.6,158,470.6,3528.9,865.8,54.2,100.1,1020.2,128.5
May-1999,1060.1,92.1,217,1369.2,159.4,217.4,141,517.8,230.6,127.8,358.4,349,84.1,53.2,157.7,222.6,517.6,332.2,160.8,493,3605.1,879.6,56.3,94,1029.9,143.5
Jun-1999,1029.5,86.6,215.4,1331.5,159,224.8,135,518.8,219.2,114.6,333.8,298.6,84,56.8,159.7,195,495.4,286.7,157.3,444,3422.2,843.8,53.8,92.7,990.3,142.7
Jul-1999,1080.8,97.5,227.7,1405.9,167.1,225.7,143.7,536.5,227.3,123.5,350.8,367.8,91.8,59.6,165.2,215.2,531.8,238.5,151.8,390.4,3583.1,909.8,56.7,102.4,1068.9,149.4
Aug-1999,1058.5,93.9,223.5,1376,172.6,232.7,144.4,549.7,224.6,122.1,346.7,309,89.4,58.9,162.2,222.7,533.2,247.4,159.6,407.1,3521.7,880.7,56.3,98.5,1035.5,148.7
Sep-1999,1074.3,100.1,228.3,1402.6,186.2,226.7,171.7,584.6,232.9,125.8,358.7,342.7,89.3,64.4,166.7,232.6,553.1,256.1,163.8,419.8,3661.6,890.8,60.6,97.1,1048.5,151.2
Oct-1999,1125.5,107.4,230.6,1463.5,189.7,233,185.5,608.2,246.9,128.6,375.5,361.2,82.2,60.4,168.1,236.7,547.4,258.7,166.1,424.8,3780.5,931.8,65.7,98.2,1095.7,167.6
Nov-1999,1095.8,108.3,226,1430.1,187.8,236.8,167.9,592.5,261.3,138.2,399.5,418.6,87.3,66.9,174.5,252.2,580.9,262,164.9,426.9,3848.4,914.7,69.1,95.9,1079.8,166.8
Dec-1999,1269.4,159.8,284.5,1713.6,200,349.3,200.7,750,396.3,195,591.3,733.3,108.2,102.4,217.2,364.6,792.4,312.4,164.4,476.9,5057.4,1057.9,110,126.4,1294.3,178.7
Jan-2000,1130.1,96.8,185.8,1412.7,175.9,217.3,169.7,562.9,212.8,135.4,348.3,323.6,79.8,63.1,144.6,219.2,506.7,271.5,156.2,427.7,3581.9,930,54.8,88.9,1073.7,135.7
Feb-2000,1072.7,94.9,183.1,1350.8,177.1,221.5,163.2,561.7,172.9,117.1,290,276.6,84.8,56.2,144.3,215.2,500.5,259.4,142.6,402,3381.7,886,56.7,88.2,1031,110.6
Mar-2000,1145.4,97.5,186.9,1429.8,189.5,225.1,167.6,582.3,215.3,124.6,339.9,315.1,90.8,60.6,161.6,221,533.9,282.5,155.2,437.8,3638.8,950.5,60.6,98.4,1109.5,137.5
Apr-2000,1099.2,101,176.9,1377,173.7,205.4,148.7,527.9,218.5,119.5,338,351.1,81.2,59.4,152.9,212.6,506.1,277.6,161,438.5,3538.7,904,56.5,85.2,1045.7,126.2
May-2000,1099.9,97.7,172.2,1369.8,192,250.8,161.4,604.2,241.7,135.1,376.8,372,96.3,62,167.7,228.6,554.7,277.9,157.3,435.3,3712.8,921.2,54.5,86.7,1062.4,139.1
Jun-2000,1090.3,106.2,176.8,1373.3,244.1,301.9,188.5,734.5,269,145.2,414.1,408.6,84.2,69.2,171.8,239.4,564.6,270,163.3,433.3,3928.5,910.9,62.8,85.3,1059.1,177.2
Jul-2000,1108.6,96.9,169.9,1375.4,166,230.6,158.3,554.9,197.5,110.9,308.4,294.7,105.6,57.3,150.3,201,514.2,289,192.1,481,3528.6,930.4,57.6,95.6,1083.7,125
Aug-2000,1154.3,105.7,171.9,1431.9,187,246.7,174.5,608.2,207,113.9,321,353.9,99.2,61.8,168.3,211.4,540.7,289.4,191.6,481,3736.8,949,62.1,98.3,1109.3,138.2
Sep-2000,1146.6,113.8,169.3,1429.7,177.8,236.1,193.2,607.1,279.8,136,415.9,381,91.6,68.1,163.8,241.1,564.7,389.4,204.1,593.5,3991.7,928.9,60.6,99.4,1088.9,142.3
Oct-2000,1179.7,113.3,153.4,1446.4,185.9,254.4,194.5,634.8,227.3,141.7,369,374.7,93.4,64.2,158.7,253.9,570.2,339.8,220.4,560.1,3955.3,958.1,67.3,91.3,1116.7,158
Nov-2000,1176.8,117.3,150.9,1445,189,271.1,209.7,669.8,232.5,141.1,373.5,431,100.5,71.1,165.5,261.2,598.3,320.9,196.4,517.3,4034.9,988.1,75.7,90.6,1154.4,164.6
Dec-2000,1347.3,175.9,174.9,1698.2,209.2,388,266.3,863.4,363.5,200.5,564,774.2,111.8,110.4,208.8,362.6,793.7,354.4,218.7,573.2,5266.6,1127.9,114.9,115,1357.7,183.3
Jan-2001,1200.8,122.6,151,1474.4,166.7,274.9,209.6,651.2,208.3,138.3,346.5,340.1,96.7,69.7,152,244.9,563.3,343.4,214,557.4,3932.9,994.3,65.3,94.3,1153.9,160.8
Feb-2001,1123.9,106.4,142.9,1373.2,148.5,251.1,185.2,584.8,170,118.9,288.9,279,102.3,61.6,142.1,236.1,542.1,307.6,193.8,501.4,3569.5,938.6,62,89.2,1089.7,149.1
Mar-2001,1241.5,119.6,157.5,1518.6,168.5,261.7,202.2,632.4,218.2,130.8,349,346.6,110.4,67.2,155.9,249.7,583.3,350.9,218.2,569.1,3999,1036.9,70.1,101.3,1208.3,167.3
Apr-2001,1208.6,111.7,179.2,1499.6,171.9,230.5,200,602.4,248.1,136.5,384.7,360.5,88.3,63.7,153.8,263.4,569.1,316.7,185.2,501.9,3918.2,962.3,67,106.7,1135.9,156
May-2001,1246.4,112.1,172.6,1531.1,179.4,257.5,200.3,637.3,274.9,141.9,416.8,403.2,91.9,59.7,166.5,268.1,586.2,335.2,177.7,512.9,4087.5,987.5,69.6,95.4,1152.5,168.3
Jun-2001,1211.1,107,173,1491.1,188,266.9,200.3,655.1,243.3,130.2,373.5,342.1,92.2,60.4,161.1,248.9,562.6,296.4,183.3,479.8,3904.2,951.9,65.9,95.6,1113.4,176.4
Jul-2001,1220.1,102.6,188.3,1511,184.1,276.9,193.6,654.6,231.7,135.4,367.1,388.5,97,64.2,175.9,253.3,590.3,316.5,188.6,505.2,4016.7,985.1,62.5,90.1,1137.8,187.7
Aug-2001,1274,106.5,191.7,1572.2,175.2,271.8,211.4,658.4,215.5,133.5,349,334.4,101.2,61.8,183.9,266,613,315.5,187.6,503,4030,1031.5,62.8,94.2,1188.5,183.3
Sep-2001,1249.7,109.3,189.3,1548.3,172.2,243.1,218.2,633.4,234,135.6,369.5,355.4,88.4,62.9,169.1,262.2,582.6,307.5,188.1,495.6,3984.9,989.2,64.1,90.5,1143.8,172.6
Oct-2001,1300.1,121.5,218.8,1640.4,181.3,254.8,236.3,672.4,249.2,150.2,399.4,398.4,94.7,60.8,174.4,291.6,621.6,306,204.5,510.5,4242.6,1038.4,71.1,99.3,1208.9,193.6
Nov-2001,1313.9,131.2,218.1,1663.2,185.5,292.2,230.6,708.4,256.4,160.4,416.9,468.1,99.4,72.8,179.6,316.8,668.6,301.6,190.6,492.3,4417.4,1058.9,77,106.4,1242.3,189.1
Dec-2001,1433.8,191.9,243,1868.8,197.2,414.3,291,902.5,381.7,227.4,609.2,805.6,116.8,110.5,210.4,445,882.9,321.8,218.9,540.7,5609.6,1148.6,119.1,131,1398.8,214.1
Jan-2002,1353.9,124.8,230.5,1709.3,176.3,289.7,219.9,685.9,258.3,151.1,409.4,357.6,94.9,64.3,158.9,268.6,586.7,266,229.4,495.4,4244.3,1060.3,68.7,107.3,1236.2,202.8
Feb-2002,1215.4,111.6,210.4,1537.5,152.2,234.5,196.6,583.3,214.2,129.1,343.3,297.1,95,54.2,154.9,248.4,552.5,251.1,182.1,433.2,3747,965.6,60.9,98.2,1124.6,175.4
Mar-2002,1350.8,125.5,216,1692.4,167.2,253.3,218.7,639.2,246.6,138.5,385.1,358.7,106.7,62.2,165.2,272.4,606.5,264,207.3,471.3,4153.2,1082,70.4,110.3,1262.7,179.8
Apr-2002,1272.7,113.2,212.6,1598.5,185.5,264.1,216.8,666.4,237.1,139.9,376.9,372.6,102.8,60.2,184,261.5,608.5,270.3,205.4,475.7,4098.6,1000,60.1,105.1,1165.3,205.4
May-2002,1337.3,115.5,226.1,1678.8,190.7,312.6,205.5,708.9,266.2,153.7,419.9,430.6,105,64.4,190.1,283.1,642.5,283.9,198,482,4362.7,1064.4,63.6,112.3,1240.3,199.9
Jun-2002,1257.2,110.2,213.6,1581,187.6,310.7,198.2,696.6,225.5,136.4,361.9,389.2,96.9,63.4,173.6,254.4,588.4,265,194.9,459.9,4076.9,997.9,58.6,103.8,1160.3,200.5
Jul-2002,1266.6,123.6,272.8,1663,223.2,292.7,233.9,749.8,230.7,138.1,368.8,369.4,99.7,68.6,198.9,265.3,632.5,271.8,209.4,481.2,4264.8,1061,66.6,93.3,1220.9,194.6
Aug-2002,1324.9,122.6,268.3,1715.8,217.5,296.6,246.2,760.3,230.1,142.6,372.7,375.5,111.7,71.1,198.6,284.9,666.3,283.2,202.9,486.1,4376.7,1101.1,70.3,92.4,1263.9,190.2
Sep-2002,1262,124.9,272.3,1659.2,214.6,274.2,259.8,748.6,237.8,149.2,387,372.9,95.4,67.2,193,291.2,646.7,270,200.6,470.6,4285.1,1047.3,69.9,94.3,1211.5,190.1
Oct-2002,1375.9,143.4,251,1770.3,218.7,295.2,277.3,791.2,262.7,155.9,418.5,426.3,85.5,71.4,188,299.7,644.7,265.2,218.5,483.7,4534.9,1131.7,74,104.8,1310.5,203.5
Nov-2002,1369.5,154.5,249.8,1773.8,224.3,322.4,294.3,841,279.7,168.9,448.6,517.1,90.2,85.3,196.6,332,704.2,265,204,469,4753.7,1149.3,80.6,102.6,1332.4,207.4
Dec-2002,1484,199,289.3,1972.3,240.7,447.3,341.9,1030,400.1,233.2,633.3,814.6,110.2,126.2,237.3,454.8,928.5,292.8,229.8,522.6,5901.4,1225.5,120.1,120.5,1466,237.2
Jan-2003,1420.9,142.6,241.6,1805.1,199.3,314.1,247,760.4,247.4,149.4,396.8,377.2,88.6,71.1,182.3,271.8,613.9,272.7,226,498.7,4452.1,1177.7,75.5,97.9,1351,190.9
Feb-2003,1286.8,124.6,220.6,1632.1,185.7,263.1,229.3,678.1,196.6,131.3,327.9,307.8,86.8,59.2,177.1,261.3,584.4,249.8,181.8,431.7,3961.9,1062.9,68.8,88.3,1220,169
Mar-2003,1400.3,134.6,235.7,1770.6,202.7,279.9,250.3,733,238.5,137.3,375.8,373,96.6,62.8,191.7,266.7,617.8,277.9,201.9,479.8,4349.9,1149.7,72.7,95.5,1317.9,196
Apr-2003,1355.7,135.6,216.9,1708.1,208.8,266.1,241.6,716.5,258.1,145.6,403.7,427.1,86.4,63.3,199.4,275.8,624.9,270.9,227.6,498.6,4379,1119.3,75.2,96.5,1291.1,209.4
May-2003,1399.6,133.6,212.1,1745.4,221.2,301,247,769.2,263.2,152.5,415.7,424.9,90.8,64.6,216,287.3,658.7,285.2,230.6,515.8,4529.7,1158.3,74.1,98.7,1331.1,220.3
Jun-2003,1286,133.8,203.5,1623.3,223,300.3,258.7,781.9,248.9,146.4,395.4,418.5,87.2,69.4,207.1,277.5,641.1,254.9,219.4,474.2,4334.4,1057.4,73,95,1225.4,229.1
Jul-2003,1376.2,130,232.7,1738.9,228.3,297.2,271.3,796.9,235.4,151,386.4,397.4,105.4,73.1,217.6,285.4,681.6,268.5,234.4,502.9,4504,1138,77.4,104.6,1320,218.9
Aug-2003,1383,131.7,228.2,1742.9,223.1,289.3,291.1,803.6,231.3,148.5,379.8,375.8,110.4,71.4,208.9,297.1,687.8,298.5,237.9,536.4,4526.3,1140.7,76.3,106.3,1323.3,205.7
Sep-2003,1359.6,138.8,223.8,1722.3,229.5,282.4,312.7,824.5,248.1,161.1,409.2,421.5,108.9,72.1,211.5,314.4,706.8,296,233.2,529.3,4613.6,1106.6,78.2,109.4,1294.3,219.2
Oct-2003,1461.5,150,240.7,1852.3,237.1,320,324.6,881.7,268.6,168.3,436.9,450.5,101.7,79,245.2,323,748.9,321.8,254.5,576.4,4946.6,1189.4,80.8,111.7,1381.9,227.7
Nov-2003,1435.1,160.2,242.7,1838,241.2,326.3,315.2,882.7,283.9,180.9,464.8,526.5,109.5,88.7,240.4,346.5,785.1,324.6,241.3,565.9,5062.9,1174.9,87.8,108.2,1370.9,227
Dec-2003,1595.3,220.5,263.7,2079.5,258.3,470.1,360.8,1089.1,415.9,240.5,656.5,843.2,136.1,130.8,286.6,456,1009.5,366.1,272.4,638.4,6316.2,1301.2,135.6,125.9,1562.7,253.5
Jan-2004,1533.8,143,231.3,1908.2,204.4,345.1,258.9,808.4,271.5,153.4,424.9,408.4,92.3,78,218.2,268.5,656.9,318.3,265.9,584.2,4791.1,1244.3,85.7,122,1452,222.6
Feb-2004,1413.3,128.7,215.4,1757.4,189.7,291.5,246.5,727.7,220.4,132.5,352.8,338.5,91.9,70.1,213.5,256.8,632.3,314.8,230.3,545.1,4353.8,1158.3,81.5,114.6,1354.4,202.2
Mar-2004,1472.1,140.8,228.6,1841.5,212.2,312.7,260.9,785.8,241.9,143,384.9,384.5,109.2,76.3,240.5,270.7,696.7,342.2,242.6,584.8,4678.1,1217.2,87.3,117.3,1421.8,220.6
Apr-2004,1469.1,141.5,234.5,1845.1,196.2,286.8,249,732,260.8,137,397.9,433.9,93.8,67,232.3,250.9,643.9,353.7,267,620.8,4673.5,1185.5,83.5,126.4,1395.4,192.5
May-2004,1475.3,133,221.4,1829.8,217.8,306.1,256.5,780.4,290.1,150.9,441,445.4,100.6,67.6,247.9,266.4,682.5,328.8,264.1,592.9,4772,1176.9,81.2,121.1,1379.2,196.1
Jun-2004,1412.5,133.4,218.5,1764.4,214.5,331.7,257.4,803.6,279.6,145.3,424.9,471.8,95.4,72.5,237.9,255.2,661,296.1,255.1,551.2,4677,1141.2,78.5,120.9,1340.5,205.4
Jul-2004,1508.5,138.4,224.6,1871.5,222.8,346.8,275.4,845.1,250.6,149.7,400.3,441.2,103.1,78.6,241.7,261,684.4,314.5,274.4,588.9,4831.4,1192.3,79.2,119.5,1391,212.5
Aug-2004,1476.3,135.9,228.2,1840.4,209.2,325.7,269.8,804.7,234.9,146.4,381.3,400.2,101,72.3,243,263.9,680.2,313.7,259.2,572.9,4679.7,1156.2,79.3,116.7,1352.2,218.7
Sep-2004,1490.9,142,226.1,1858.9,220,320.2,279.8,820,264.3,155.6,419.9,453.5,99.3,73.8,245.2,276.3,694.6,328.7,265.7,594.5,4841.5,1168,80.3,118.7,1367,213.5
Oct-2004,1542.3,148.2,236.4,1926.9,230.4,356.7,307.3,894.4,274.1,163.9,438.1,462.7,97,79.1,234.2,291.2,701.5,323.5,273.9,597.3,5021,1226,90.4,132,1448.4,235.7
Nov-2004,1513.4,153.7,248.1,1915.2,237.5,381.9,323.9,943.3,284.9,168.7,453.5,535.5,102.6,83.9,231,304.8,722.3,320.6,254.3,574.9,5144.6,1212,91.3,130.2,1433.5,241.6
Dec-2004,1717.9,226.9,296.5,2241.3,259.4,528.4,361.1,1148.9,426.2,229.4,655.6,860.9,142.2,125.1,268.1,427,962.4,367.6,280.5,648.1,6517.2,1385.4,144.9,154,1684.3,254.1
Jan-2005,1535.2,145.7,239.3,1920.2,228.3,365.5,281.8,875.5,280,165.8,445.8,424.7,103.2,77.7,185.8,279.4,646,314.4,260.6,575,4887.2,1207.2,76.4,131.7,1415.3,225.9
Feb-2005,1416.9,139.3,225.1,1781.3,199.7,318.5,250.6,768.8,215.5,136.7,352.2,350.4,99.6,64.4,187,255.7,606.7,284.7,233.7,518.4,4377.8,1122,75.7,125.7,1323.4,212.6
Mar-2005,1555.3,155.9,247.7,1958.9,200.5,335.7,274.1,810.3,272.8,147.6,420.4,448.4,101.7,71,204.5,268.3,645.5,292.4,249,541.4,4825,1243.4,87.5,143.6,1474.4,218.6
Apr-2005,1481.8,149.3,244.5,1875.7,204.3,340.3,270.3,814.9,263,141.5,404.5,386.5,94.6,70.7,199.5,260.6,625.4,315,252.6,567.6,4674.5,1200.1,86.9,143.2,1430.2,232.2
May-2005,1473,143.1,242.9,1859,215.8,366.7,268.2,850.8,296.8,145.8,442.6,430.9,96.4,70,202.3,260.1,628.9,304.5,249,553.5,4765.7,1209,82.8,119.6,1411.3,243.3
Jun-2005,1452,142.8,238.6,1833.4,227,376.5,264,867.5,292.6,144.1,436.7,491.3,93.1,74.8,204.4,254.4,626.6,297,251.1,548.1,4803.5,1171.4,82.6,116.4,1370.4,249.4
